reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
910956ae-c771-401e-b99b-81e20c1199ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gak mempermudah malah memperuwet, mau bayar pajak aja di persulit, giliran GK bayar denda...coba nge-design sama prosesnya tu pertimbangkan beberapa kendalanya, sudah di kirim upload lengkap masih di tolak alasannya copy,",1,3,2.1.6,2023-03-28 11:20:54,,,2.1.6
89402286-7f32-4e91-b439-d62a8852ecc3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"d update malah kameranya tidak bisa alias kacau, dan tdk bisa upload photo, pengajuan pndftran selalu d tolak,aplikasinya blm bisa membatu.",1,1,,2025-07-11 19:15:03,,,
8b83af45-b84d-463b-98ce-a80ea9008509,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tadinya gampang n mudah.....apa mungkin gara2 aplikasi, oknum2 mau korup jadi susah,masyarakat pada komplain klo bayar pajak gak sesuai nominalnya sama aplikasi.......apa karena ex kapolda sudah jadi gubernur...",1,0,2.1.10,2025-01-03 06:52:03,,,2.1.10
3bcf130f-1473-4770-86d2-0da19b3fd55f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi payah sangat mempersulit kami membayar pajak. Mekanisme pembayaran semakin ribet dan ngga jelas. TAMBAH MALES BAYAR PAJAK.,1,0,2.1.4,2021-11-14 19:53:41,,,2.1.4
3adad881-9c01-4809-9405-79c40ab6a50d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cari orang yg bisa bikin aplikasi bagus gitu loh, pasti mau dipake kok error, udah uptodate tetep aja gak bs dipake, belajar lagi Developer aplikasi nya!!!!!!!!",1,0,2.1.10,2025-01-08 09:57:29,,,2.1.10
3de55e8e-c35c-4b66-a365-be826daa6539,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sistem baru tapi prosesnya kelamaan nunggu verifikasinya, ga seperti sistem yg sebelumnya, niat hati pengen biar cepet praktis nyingkat waktu, eh malah endingnya terkatung-katung",2,0,2.1.4,2021-11-20 10:53:16,,,2.1.4
9766f109-f78f-440a-a682-5faf5d26aab6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tahun kemaren mau daftar tanpa KTP asli atas nama motornya aja bisa,skarang harus foto KTP asli atas nama ampun dah, udh gitu harus foto diri beserta KTP, mau bayar pajak udh kaya mau pinjol ampun dah ! Gaguna nih aplikasi sekarang",1,1,,2024-01-14 06:01:15,,,
383a4f74-c40f-403e-a27e-42f97ee84201,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nggq bisa di buka internet Tidak tersambung itu gimana min admin.. pdhla Jaringan internet kenceng poll buat buka yt, tiktok,fb,wa lancar Hedeh tolong di perbaiki secepatnya admin..Susah cek nomer Plat klo gak respon woyyy.",1,0,,2025-01-11 11:36:34,,,
c5125699-bcd0-4cd9-ba32-9c4cfdcff301,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Online tapi ribet banget pake foto ktp segala harusnya cukup masukan nik KTP , klo kita beli motor bekas ya susah mesti pinjem ktp org mending klo tempatnya deket, NEWSAKPOLE perlu banyak mencontoh SAMBARA jabar lebih praktis dan mempermudah, banyak yang ngasih bintang satu tp knpa ga segera di perbaiki , tolong di evaluasi lg biar lebih praktis dan memudahkan",1,11,2.1.6,2022-08-11 18:03:24,,,2.1.6
c116de07-3132-4b25-8fd2-2de8c39a1788,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kecewa, aplikasi ngasi informasi yang tidak akurat. Sudah datang jauh2 ke samsat asal, ternyata tetap harus menunjukkan ktp pemilik atau dikenakan charge 75rb",3,1,2.1.6,2022-10-14 08:39:52,,,2.1.6
3fb21ecd-2a96-432d-a46f-2000d018b1a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,katanya apa2 online.mau bayar pajak online aja gak bisa.sudah 3 bulan perbaikan kok gak selesai2. . .apa karena mario dendi itu ya pak aplikasi ini jadi gak bener lagi 🤭. serius lah mbok an dalam melayani masyarakat. error 1 hari 2 hari bisa di maklumi. lha ini dah hampir 3 bulan kemana aja 🤦,1,3,2.1.6,2023-04-11 07:56:23,,,2.1.6
dd884772-c5e2-4299-a28c-ca473e1f0d7b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Yang dulu bagus dan lengkap setelah update aplikasi nya gak jelas cuma muncul tulisan aja gak lengkap kayak dulu mohon di kembalikan seperti dulu lagi aplikasi nya pak🙏,2,0,,2025-02-05 18:55:10,,,
58112ef5-83f8-48e3-93de-35ef4ad71942,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lapor pak Ganjar aja lah, komplain terkait aplikasi yg kode bayar nya tidak terdaftar di bank lewat kontak yg disediakan tidak ada respon. Kecewa berat sama pelayanan nya. Biarlah telat bayar pajaknya",1,6,2.1.5,2021-12-10 09:41:48,,,2.1.5
57dd4879-f006-4a1e-bad8-3e3f70f0a80b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ini setengah2, Pakai aplikasi ini malah ribet, masak ngeprint sendiri pajak pakai kertas biasa, harusnya print di semua Samsat online tidak di tolak. Plat merah memang banyak yg bermasalah, kalah sama swasta",1,0,2.1.6,2022-11-21 10:00:52,,,2.1.6
3d5379ee-a46e-4666-a97c-c489f5c1db82,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lebih bagus seblumnya. Tidak jelas informasi yg ditampilkan..tdak ada rincian sperti yg dulu.. mau upgrade malah terasa downgrade,1,0,,2025-02-01 11:11:20,,,
746eedf9-555d-4678-9b75-3b71c3e7763a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cara pembayaran sangat terbatas. Pembayaran lewat Bank hanya Bank Jateng, Bank mandiri malah dihapus.....kemunduran. Harusnya Bank Mandiri BCA dan Bank besar lain di masukin..",2,0,3.0.12,2025-04-07 11:02:55,,,3.0.12
5376e4a3-f1bb-42dc-b160-16d635e1f919,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gak membantu sama sekali, posisi lagi di luar kota tp gak membantu sama sekali, kalo lagi maintenance itu seharusnya di percepat jangan kelamaan, banyak yg kena denda gara2 ini",1,0,3.0.1,2025-01-31 02:20:01,,,3.0.1
f2edc2ca-f3d4-417c-9816-13ac3fec1819,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Respon adminnya cepat pelayanan bagus ,kalo belum bisa tetap dipandu via WA ,,,masih mencoba bayar via online semoga dipermudah seperti tahun sebelumnya karna kita dalam perantauan .Trima kasih semoga lebih baik lagi 🙏",5,1,2.1.7,2024-03-15 11:19:46,,,2.1.7
a4474e43-fd94-4c80-8766-2936d8f02f8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pas cek info pajak plat kendaraan saya tidak ada. Trus chat via wa langsung di respon dan disuruh cek info pajak langsung nongol plat kendaraan saya. Trimksih adminnya langsung gercep responnya,5,8,2.1.8,2024-04-16 20:38:48,,,2.1.8
3cc94f90-4095-4727-9550-6f27167894bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Perlu di perbaiki, seharusnya di cek semua dulu jika benar2 bisa disahkan baru diminta bayar, jangan seperti ini sudah bayar tp pengesahanya di tolak dan harus datang ke samsat krn stnk tidak keluar. Mau simpel malah ribet. Udah gitu chat di nomer pengaduan tidak direspon sama sekali. Parah ini",1,4,2.1.5,2021-12-10 14:06:56,,,2.1.5
9dffa256-6473-449e-b270-c551cb531a54,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi eror,, di update malah gak bisa buat cek apa"".tolong perbaiki lgi pelayanannya jangan cuma tampilanya yg dibagusi tpi kualitasnya di perbaiki jga.",1,6,3.0.1,2025-01-20 07:58:30,,,3.0.1
67808b9f-27d1-4033-a179-840afddba8ac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mau donlod gak jadi. Isi komentar hampir semua tidak puas dengan pelayanan. Kemarin urus langsung di samsat gagal karna alasan komputer sudah shutdown semua. Besoknya ke samsat keliling juga malah jadwalnya gak jelas. Nunggu dari jam 7 sampe jam 9 gk ada kabarnya. Akhirnya ku tinggal saja. Wis ngono tok kok ceritane. #mbayar kok koyo njaluk utangan😆😆😆,1,0,,2022-03-08 16:54:06,,,
45db8bb3-2de8-49f6-96a0-20f9f7271cf1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kalo ada bintang 0 saya kasih tuh bintang 0 Ga ada gunanya nih aplikasi, cek pajak diarahkan ke WA Masuk ke WA diarahkan ke aplikasi Ujungnya ga bisa cek pajak. Otewe uninstall",1,0,,2023-12-14 07:34:00,,,
630fe0ed-c1fb-48fd-9dc9-e16f33f62d77,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa 2 tahun yg lalu bayar pajak 5 tahunan masih bisa lewat sakpole. Dulu cek fisik sendiri di foto ataupun di video. Datang ke Samsat cuma cetak STNK dan plat nomer baru. Kok skrg jadi ga bisa?? Apakah ini kemunduran untuk aplikasi sakpole?? Kebetulan sekarang lg merantau di luar kota. Apalagi sedang PPKM darurat. Apakah harus tetap pulang ke kampung halaman??? 😎,1,0,,2021-07-11 16:31:19,"terimakasih sudah menggunakan New SAKPOLE, maaf aplikasi New SAKPOLE hanya bisa dilakukan untuk perpanjang pajak tahunan, untuk perpanjang pajak 5 tahunan harus ke samsat karena harus melakukan cek fisik, silahkan hubungi PIC untuk keterangan lebih lanjut, terimakasih",2021-07-11 17:18:20,
c8e23120-9bd5-4bdb-b910-d136955ff5f2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hanya bisa utk cek jumlah tagihan pajak, sdgkan utk bayar PKB tdk bisa ,coz hanya dimonopoli bank Jateng dan ternyata bawa nomor VA dr sakpole utk bayar tunai di bank jateng jg tdk bs krn katanya blm bs sinkronisasi antara sakpole dan bank jateng.. gak gunaa deeh..",1,26,3.1.2,2025-11-24 20:34:41,,,3.1.2
b315a2de-3b7f-4c3c-ae30-9d9865cf3513,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong diperbarui lagi apk nya sudah tidak bisa cek pajak kendaraan lagi, bisanya hanya h-1 saya kecewa dengan pembaruannya tolong diperbarui lagi",1,0,3.0.1,2025-02-03 20:44:28,,,3.0.1
e90c4836-9df2-472a-a14b-0e9851acaad5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Benerin lah kode pembayarannya Tinggal proses pembayaran malah kode.nya bermasalah Ga jelas, Yang Katanya Mempermudah pembayaran pajak dimananya? Ini mempersulit bukan mempermudah 👎👎👎🤮",1,0,,2022-07-01 09:07:37,,,
7f40bb91-ce72-4d06-ac90-8c5d7705d821,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya cukup bagus. Kekurangannya cuma 1 : setiap mau bayar pajak harus selalu verifikasi KTP, foto KTP, dan foto kendaraan. Padahal sudah pernah bayar pake aplikasi ini. Seharusnya kalo udah pernah kan datanya sudah tersimpan. Kenapa musti verifikasi lagi???",4,0,2.1.6,2023-09-10 20:05:46,,,2.1.6
1082a9ae-b19b-4ff7-ad22-11c5cf46871c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat ribet seperti mau buat akun bank, mau bayar pajak di e-comerce harus minta kode sakpole, muhtar muter ga jelas, sakpole malah menghambat bukan mempermudah, samsat provinsi lain di e-comerce cukup masukan nopol, no rangka sdh muncul nominal tingal bayar jadi",1,0,2.1.6,2022-07-29 20:05:20,,,2.1.6
c741128d-3ba3-4560-86ee-e4d985d8af60,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cukup membantu untuk yang mau bayar pajak tenpa perlu repot antri.. cuma bagi yang telat bayar pajak ketika mau bayar lewat aplikasi ini denda pajak tetap masih ADA sedangkan lagi ada program pemutihan atau penghapusan denda.. bagaimana ini?? Apa harus datang kesamsat langsung untuk bisa ikut program pemutihan??,5,1,,2023-05-14 06:11:57,,,
d6365661-7c41-4dfb-ac9f-f5627c0d3c66,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Era Digital tapi masih seperti Era Jadul. Ribet dan Terlalu banyak S&K. Tambah ribet. Harusnya Jateng Berkaca pada Samsat Provinsi Lain dalam pengembangan Pembayara Era Digital.,2,9,2.1.6,2022-05-24 11:28:16,,,2.1.6
7e32968c-9dad-4d00-9ecd-0149050a11ac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak bisa digunakan Selalu ada tulisan no internet connection Padahal sinyal full Sudah berkali-kali dicoba sama saja Mohon perbaikan Terimakasih,1,0,,2025-01-03 11:12:19,,,
65e08b61-53cf-4445-91b1-3988835598aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagusan sebelum diupdate,sekarang mlah jadi aplikasi yg kurang berguna untuk pengecekan pajak bermotor tidak ada rinciannya kendaraanya habis berapa"" Buat bayar pajak.",1,1,3.0.1,2025-01-23 06:26:56,,,3.0.1
2d60e94d-10d2-43a6-90c3-76bfb8c31c0c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasinya perlu perbaikan.. tidak membantu sama sekali mau TF aja sulit, ada pilihan pembayaran tpi tetap kembali ke bank jateng..",1,3,3.0.13,2025-05-19 07:43:39,,,3.0.13
7eba7cf2-9b0e-4349-bb1e-46858e5db754,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Payah mau nuker surat pajak dan cap stempel di Polsek,Samsat keliling gax bisa.di Samsat pusat juga gax bisa ini sudah di bayar...adah.sabtu 7 Desember 2024 jam11:00 kurang lebih",2,0,,2024-12-20 13:36:33,,,
d9095a8a-8498-4fd5-9de2-e7493a3214f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ngga jelas ngga bisa buat ngecek pajak, apalagi buat bayar. Jangan download, percuma Harusnya aplikasi dibawah bintang 3 dihapus aja dari PlayStore",1,0,2.1.10,2025-01-06 19:49:28,,,2.1.10
f2dd5af3-4bfa-456c-9faf-c905bd4187e9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sudah coba 4 kali transfer via virtual account BNI, sudah mengikuti prosedur, gagal terus, ribet, buang buang waktu saja. Lebih Ok yg Sakpole versi lama.",1,1,2.1.5,2021-12-12 15:06:19,,,2.1.5
a48a9d5b-dd14-4514-b708-9eec07832820,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tiru dong sambara jabar, kita mau bayar pajak gampang. Cukup isi NIK dan 5 no rangka terakhir. Abis itu dpt kode bayar. Bayar lewat tokped langsung dpt e-skkp. Kekurangan sakpole: 1. Harus selfi Scr langsung ktp + pemilik (ini ribet, krn ada aja kendaraan yg belum di baliknama atau beli motor pake duit sendiri tp atas nama sodara, motornya d jkt sodara nya di kampung. dll. Generasi milenial itu malas bertele2. Kita mau bayar pajak loh, jangan dibikin ribet.",1,26,2.1.5,2021-12-17 21:17:24,,,2.1.5
56d374d0-8838-4ec6-b223-c7fdd7cd5aad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sebelum sebelumnya bayar pajak enak lancar lewat aplikasi.tapi kenapa sekarang susah eror mulu,alhasil pajak kelewat udah coba mau bayar lagi masih aja eror,mau dateng langsung susah waktunya,tolonglah benahin biar bisa mempermudah orang mau bayar pajak",3,2,3.0.12,2025-04-08 09:50:13,,,3.0.12
0408e02c-5b20-49b5-bba1-8e9ec51ee1b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi setelah di update tidak bisa digunakan untuk cek pajak kendaraan padahal sebelum di update bisa digunakan cek pajak , sekarang diperumit sangat2 sulit",1,9,3.0.0,2025-01-16 07:59:07,,,3.0.0
00c5ff31-0bf0-42be-835b-3bb4cf147a97,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apk gax dibisa dipakai cek pajak kendaraan , habis berapa dan kena denda tidaknya..ini mumpung ada pemutihan kalau gax dicek dulu takutnya ditipu habis banyak.",2,0,3.0.12,2025-04-09 20:22:07,,,3.0.12
d33cdb34-61d6-452d-adeb-9cc627001de2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pajak online giliran mau cetak antrinya atau jadinya hampir sama dengan yg pajak langsung... harus pakai ktp asli dll jg... lah fungsinya online kan untuk mempermudah realnya malah lama,1,0,,2025-03-24 09:49:33,,,
ad7f5fa5-222e-415a-84f5-0d3308235198,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Penggunaan aplikasi berjalan lancar, apabila ada kendala system bisa konfirmasi via WA PIC Newsakpola dan cepat tanggap. Terimakasih sangat solutif",5,0,2.1.7,2024-02-06 12:29:47,,,2.1.7
a317e81d-cbf9-4b57-9b08-4fdc0383e21a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bangke,mau bayar pajak aja malah di persulit sama nih aplikasi...udah di masukin kode virtual pembayaran tapi gagal terus...anggaran aja doang yang gede,tapi bikin aplikasi nya buruk",1,4,3.1.2,2025-12-14 21:28:16,,,3.1.2
0187b3e6-77fd-416b-9d38-8975f674a6b1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ruwet, mau lihat pajak aja susah, bayar pajak mahal, ga bisa di cek detail nya, kalo bisa kasih bintang kosong",1,4,2.1.8,2024-05-21 18:14:39,,,2.1.8
6a331d3e-1ba0-41bb-95c0-793008cddc2c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cek SEMUA KENDARAAN YG MUNCUL tulisan ""Nyuwun Agunging Pangaksami, No Internet Connection"", padahal kondisi jaringan sangat BAGUS. Kalo kita yang datang ke SAMSAT pasti ada antara PUNGLI & KORUPSI.. tolong perbaiki bug apklikasinya biar semua pengendara tau biaya yg akan di keluarkan berapa banyak!! sekelas POLRI kok mau main² dengan uang rakyat, kita yg taat bayar pajak setiap tahun atau 5 tahun sekali, apa gaji harian/bulanan polisi masih kurang???",1,1,2.1.10,2024-12-26 10:50:38,,,2.1.10
d93cd405-c297-4746-b7a0-5dd0e911e23d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ayo lah new sakpole kembalikan seperti dulu lagi,lebih bagus an yang lama karena bisa mengecek jenis kendaraan lebih detail lagi,ini bukannya update malah downgrade",1,0,3.0.1,2025-02-02 18:51:22,,,3.0.1
1ba036d9-d1d2-42bf-94a7-157b3fa91761,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lebih praktis pembayaran dan pengesahan cukup dari rumah, tapi setelah update, akhir-akhir ini sering keluar sendiri dari aplikasi, mohon untuk bisa lebih ditingkatkan lagi",4,1,,2022-05-19 10:48:31,,,
2bb6eaee-65ab-45ae-978f-b3e593bc8dbc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Maaf, apakah aplikasi NEWSAKPOLE saat ini sedang mengalami perbaikan? Karena ketika saya buka aplikasinya selalu ada tulisan ""TIDAK DAPAT TERHUBUNG KE SERVER"" dan tulisan perintah ""TUTUP""",3,9,2.1.8,2024-05-21 13:55:54,,,2.1.8
40e94f6b-2b0c-406d-8709-3638c9f7863b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tampilan oke, tp buat ngecek estimasi biaya gak bisa. Beda sama yg dulu, bisa lihat rincian biaya pajak",1,1,3.0.1,2025-01-18 21:08:43,,,3.0.1
dcadd7ad-cb1d-4793-8c52-7a82a2d34d8b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi yg versi terbaru di tahun 2025 ini tidak membantu sama sekali, tidak bisa dipakai untuk mengecek pajak kendaraan bermotor, aneh, percuma ada aplikasi tapi ga bisa dipakai,",1,14,3.0.0,2025-01-17 12:55:55,,,3.0.0
96b9736e-79e8-4aa3-8136-567a3cb1cbe0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ya ampun, alpikasi ini masih pilih kasih, kalau kendarakan barang tidak bisa pajak online, wni mau mematuhi kewajiban pajak aja masih ada juga yg dipersulit😇😇😇",2,1,2.1.4,2021-11-12 06:36:27,,,2.1.4
b6d3f8be-c21c-4fd7-8883-f26cccc3d7d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pajak yang di aplikasi tidak sama dengan yang tercetak di fisiknya.,yang benar itu yang di aplikasi atau di fisik cetaknya? Sedangkan tidak ada penjelasan tentang hal tersebut.",1,0,2.1.6,2022-11-21 13:34:26,,,2.1.6
